person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
30,female,associate,116592.0,4,mortgage,9716.0,homeimprovement,5.83,0.08,5.0,584,no,0
33,male,bachelor,66782.0,8,mortgage,1500.0,education,10.56,0.02,11.0,622,yes,0
29,male,bachelor,168839.0,7,mortgage,10000.0,homeimprovement,12.13,0.06,7.0,615,yes,0
26,male,high school,73664.0,3,rent,2560.0,medical,6.94,0.03,4.0,601,yes,0
36,female,master,91041.0,12,rent,10000.0,homeimprovement,7.03,0.11,13.0,681,no,0
27,male,master,162963.0,3,mortgage,10000.0,venture,15.29,0.06,4.0,614,yes,0
25,male,associate,43322.0,1,rent,10443.0,medical,9.44,0.24,3.0,660,no,0
24,female,master,30827.0,1,rent,4767.0,personal,13.23,0.15,3.0,622,no,0
22,male,bachelor,46548.0,4,rent,10000.0,personal,13.49,0.21,2.0,548,yes,0
32,male,bachelor,60897.0,10,mortgage,16000.0,venture,11.43,0.26,7.0,717,yes,0
26,male,bachelor,63335.0,6,mortgage,3000.0,medical,10.01,0.05,4.0,631,yes,0
27,male,master,63336.0,4,rent,8000.0,debtconsolidation,7.03,0.13,8.0,619,yes,0
33,female,high school,61022.0,13,mortgage,16000.0,venture,13.75,0.26,9.0,667,no,0
26,male,bachelor,96952.0,0,mortgage,17000.0,venture,12.89,0.18,5.0,629,yes,0
29,female,associate,43953.0,7,rent,8000.0,personal,11.76,0.18,8.0,642,yes,0
26,male,high school,111724.0,4,rent,13000.0,debtconsolidation,10.99,0.12,3.0,588,no,0
23,male,associate,86601.0,0,rent,11027.0,debtconsolidation,12.28,0.13,3.0,505,yes,0
23,female,master,78923.0,2,mortgage,8000.0,education,6.79,0.1,3.0,578,yes,0
22,female,bachelor,27567.0,1,own,8500.0,personal,10.73,0.31,4.0,642,yes,0
26,male,high school,41908.0,3,own,10657.0,venture,12.07,0.25,9.0,606,yes,0
31,female,bachelor,39217.0,11,rent,6000.0,medical,11.6,0.15,9.0,658,no,0
26,female,high school,82971.0,0,mortgage,24636.0,venture,9.51,0.3,4.0,647,yes,0
27,male,master,88556.0,5,mortgage,20097.0,homeimprovement,12.9,0.23,4.0,638,yes,0
23,male,master,47695.0,3,mortgage,1234.0,medical,13.16,0.03,3.0,666,yes,0
27,female,bachelor,58607.0,4,rent,3000.0,education,5.79,0.05,6.0,606,yes,0
30,male,master,33949.0,6,rent,7000.0,medical,8.59,0.21,8.0,631,no,0
30,female,associate,181301.0,7,rent,3979.0,venture,9.02,0.02,5.0,694,yes,0
25,male,high school,179943.0,1,own,7112.0,venture,10.09,0.04,3.0,632,no,0
23,female,associate,51384.0,2,mortgage,5388.0,education,11.69,0.1,4.0,669,yes,0
25,male,associate,97040.0,2,mortgage,6000.0,medical,8.34,0.06,4.0,551,yes,0
39,male,associate,87427.0,19,mortgage,15000.0,medical,12.64,0.17,16.0,684,yes,0
24,male,high school,94429.0,0,rent,12000.0,personal,6.36,0.13,4.0,544,no,0
25,male,associate,76259.0,3,mortgage,7332.0,education,8.58,0.1,5.0,658,yes,0
32,male,associate,181303.0,6,rent,8000.0,education,11.85,0.04,6.0,613,yes,0
24,male,associate,37579.0,3,rent,5000.0,education,7.75,0.13,2.0,651,no,0
28,female,bachelor,48954.0,5,mortgage,3200.0,venture,10.25,0.07,5.0,632,yes,0
28,male,bachelor,97211.0,4,mortgage,7412.0,education,12.63,0.08,10.0,705,yes,0
26,male,bachelor,15015.0,7,rent,1000.0,debtconsolidation,10.6,0.07,3.0,659,no,0
24,male,bachelor,81630.0,4,rent,7528.0,medical,14.57,0.09,4.0,684,yes,0
34,female,bachelor,132495.0,5,mortgage,6000.0,education,9.02,0.05,6.0,581,yes,0
32,female,master,121168.0,9,mortgage,7000.0,homeimprovement,7.53,0.06,10.0,610,yes,0
53,male,high school,55455.0,29,mortgage,5961.0,venture,12.35,0.11,22.0,597,yes,0
22,female,bachelor,57475.0,0,rent,7000.0,venture,7.16,0.12,4.0,650,yes,0
32,male,associate,59800.0,8,mortgage,5000.0,medical,13.82,0.08,7.0,561,yes,0
26,male,bachelor,48985.0,1,rent,7200.0,education,10.92,0.15,5.0,622,yes,0
25,female,bachelor,240767.0,6,mortgage,2815.0,personal,9.16,0.01,3.0,554,yes,0
29,male,bachelor,63127.0,10,mortgage,1900.0,venture,11.49,0.03,7.0,649,yes,0
31,male,high school,89807.0,11,rent,15000.0,personal,11.25,0.17,7.0,521,yes,0
24,female,high school,60864.0,2,rent,2966.0,debtconsolidation,7.29,0.05,3.0,596,yes,0
37,male,associate,46811.0,13,rent,6000.0,personal,14.28,0.13,17.0,627,yes,0
24,male,associate,66918.0,0,mortgage,10000.0,personal,7.76,0.15,4.0,545,yes,0
33,male,high school,50149.0,10,rent,10400.0,personal,8.72,0.21,9.0,572,yes,0
28,male,bachelor,109823.0,3,mortgage,16573.0,education,10.12,0.15,5.0,626,no,0
23,female,master,121319.0,5,rent,12000.0,education,13.57,0.1,3.0,696,yes,0
26,female,associate,26606.0,1,mortgage,1580.0,medical,11.03,0.06,7.0,419,yes,0
24,male,bachelor,37425.0,0,rent,1000.0,education,8.0,0.03,2.0,644,no,0
41,male,doctorate,86429.0,21,rent,12000.0,personal,10.85,0.14,15.0,674,yes,0
37,female,associate,79070.0,17,rent,12000.0,personal,14.92,0.15,14.0,614,no,0
27,male,high school,156854.0,3,mortgage,3083.0,personal,11.11,0.02,8.0,665,yes,0
26,male,bachelor,46747.0,4,mortgage,3901.0,homeimprovement,7.92,0.08,3.0,596,yes,0
23,male,associate,57441.0,4,rent,7000.0,medical,11.11,0.12,4.0,680,no,0
27,female,associate,47379.0,5,rent,5918.0,education,9.21,0.12,4.0,614,yes,0
37,male,bachelor,48949.0,15,rent,5000.0,personal,11.1,0.1,13.0,635,yes,0
23,female,master,72831.0,0,rent,15000.0,personal,15.91,0.21,3.0,582,yes,0
23,male,bachelor,75780.0,0,mortgage,2026.0,education,14.4,0.03,2.0,673,no,0
33,female,associate,192927.0,12,rent,7500.0,education,11.11,0.04,9.0,703,yes,0
26,male,bachelor,117061.0,2,rent,6942.0,debtconsolidation,9.59,0.06,4.0,544,yes,0
34,female,master,216986.0,13,mortgage,14192.0,medical,8.39,0.07,7.0,649,yes,0
36,female,associate,38342.0,13,rent,6576.0,education,5.68,0.17,11.0,655,no,0
27,male,bachelor,101874.0,3,mortgage,7212.0,venture,10.92,0.07,10.0,644,yes,0
36,male,bachelor,45229.0,14,rent,6000.0,medical,11.32,0.13,8.0,709,yes,0
24,female,high school,87293.0,0,rent,17907.0,venture,8.61,0.21,3.0,630,yes,0
22,male,associate,79498.0,0,mortgage,4000.0,personal,7.44,0.05,4.0,609,yes,0
30,female,bachelor,58120.0,11,mortgage,23786.0,education,12.32,0.41,9.0,671,no,0
24,male,associate,29672.0,1,own,8000.0,personal,5.99,0.27,4.0,664,yes,0
28,female,bachelor,59524.0,6,mortgage,8500.0,personal,10.89,0.14,10.0,582,yes,0
24,female,bachelor,79037.0,3,mortgage,9600.0,personal,11.98,0.12,3.0,689,yes,0
23,male,master,97421.0,1,rent,3600.0,debtconsolidation,12.36,0.04,4.0,661,yes,0
23,male,high school,58551.0,2,rent,2400.0,personal,10.77,0.04,4.0,571,no,0
35,female,associate,68994.0,14,mortgage,12000.0,medical,12.33,0.17,11.0,675,no,0
28,female,bachelor,49247.0,6,mortgage,19200.0,education,9.91,0.39,8.0,717,no,0
25,male,associate,30810.0,4,own,8945.0,education,7.02,0.29,4.0,686,yes,0
34,male,bachelor,104499.0,12,mortgage,10000.0,homeimprovement,10.71,0.1,12.0,615,yes,0
26,female,bachelor,207497.0,7,rent,12000.0,education,11.49,0.06,4.0,659,yes,0
23,male,associate,105490.0,0,rent,20000.0,debtconsolidation,13.75,0.19,4.0,546,yes,0
28,female,doctorate,60924.0,4,rent,2000.0,venture,11.04,0.03,6.0,697,yes,0
35,male,high school,87428.0,10,mortgage,12888.0,medical,6.47,0.15,7.0,664,yes,0
26,female,bachelor,91318.0,6,mortgage,8000.0,venture,14.92,0.09,5.0,590,yes,0
23,female,bachelor,79749.0,0,rent,16800.0,personal,11.28,0.21,2.0,632,no,0
25,male,high school,51450.0,1,rent,6000.0,medical,12.48,0.12,3.0,661,no,0
35,male,bachelor,70632.0,12,rent,7500.0,debtconsolidation,11.61,0.11,14.0,703,no,0
31,male,associate,54991.0,7,rent,9000.0,debtconsolidation,12.94,0.16,6.0,574,yes,0
28,female,master,66896.0,7,own,18000.0,personal,13.75,0.27,6.0,658,yes,0
26,female,associate,34023.0,4,rent,2221.0,medical,12.47,0.07,4.0,636,yes,0
26,female,bachelor,152320.0,2,mortgage,14970.0,personal,8.24,0.1,4.0,602,yes,0
24,female,associate,37218.0,3,rent,6000.0,education,11.62,0.16,2.0,694,no,0
32,male,bachelor,84893.0,8,mortgage,11233.0,debtconsolidation,9.26,0.13,6.0,681,yes,0
31,female,associate,109905.0,10,mortgage,12000.0,medical,8.21,0.11,6.0,570,yes,0
32,female,high school,55070.0,6,rent,7000.0,venture,12.6,0.13,8.0,630,yes,0
29,female,associate,25018.0,7,own,5000.0,homeimprovement,6.7,0.2,7.0,695,no,0
26,male,high school,90871.0,1,rent,9600.0,personal,9.78,0.11,4.0,631,yes,0
40,female,associate,115262.0,15,mortgage,5000.0,medical,10.65,0.04,16.0,583,yes,0
30,female,master,22006.0,5,own,2544.0,education,13.66,0.12,8.0,668,yes,0
30,male,high school,104837.0,5,rent,14898.0,personal,8.96,0.14,9.0,567,no,0
25,male,high school,54024.0,3,rent,10000.0,personal,10.47,0.19,4.0,482,yes,0
25,male,bachelor,94569.0,0,mortgage,8000.0,venture,6.62,0.08,3.0,702,no,0
24,male,high school,94637.0,2,mortgage,5000.0,homeimprovement,12.1,0.05,3.0,588,yes,0
23,female,associate,54818.0,0,rent,5000.0,medical,10.63,0.09,4.0,603,yes,0
24,male,high school,35994.0,3,mortgage,2500.0,personal,9.48,0.07,3.0,588,no,0
43,male,associate,61086.0,19,rent,4500.0,education,10.69,0.07,16.0,661,yes,0
30,male,master,74306.0,6,own,9000.0,venture,11.08,0.12,6.0,663,yes,0
27,male,bachelor,98721.0,3,mortgage,6000.0,homeimprovement,8.36,0.06,5.0,710,yes,0
24,female,high school,48886.0,0,rent,1000.0,education,7.3,0.02,3.0,537,yes,0
28,female,bachelor,59193.0,3,rent,12000.0,venture,12.87,0.2,8.0,653,yes,0
32,male,bachelor,45540.0,7,own,4943.0,education,11.17,0.11,7.0,701,yes,0
22,female,associate,43537.0,0,rent,2161.0,medical,7.5,0.05,2.0,597,yes,0
25,female,master,55022.0,1,mortgage,7500.0,education,8.86,0.14,3.0,627,yes,0
23,female,high school,49003.0,2,rent,7500.0,debtconsolidation,12.05,0.15,4.0,649,no,0
24,male,bachelor,103025.0,0,mortgage,25000.0,medical,11.01,0.24,4.0,629,no,0
23,male,bachelor,46297.0,0,rent,5000.0,medical,11.58,0.11,4.0,664,yes,0
24,male,high school,120695.0,1,mortgage,6000.0,venture,5.77,0.05,3.0,632,yes,0
26,female,bachelor,58002.0,5,mortgage,12000.0,debtconsolidation,9.07,0.21,5.0,635,no,0
24,male,bachelor,83889.0,0,rent,6554.0,medical,6.71,0.08,3.0,584,yes,0
28,female,master,181032.0,6,mortgage,10000.0,education,10.5,0.06,10.0,631,no,0
24,male,associate,90850.0,0,rent,2000.0,education,9.99,0.02,4.0,615,no,0
29,female,bachelor,87755.0,3,mortgage,28424.0,venture,14.17,0.32,10.0,534,yes,0
32,male,associate,84704.0,6,mortgage,4503.0,personal,8.07,0.05,8.0,612,no,0
25,male,bachelor,52734.0,1,rent,10000.0,education,12.13,0.19,4.0,599,yes,0
30,female,bachelor,41808.0,6,rent,1969.0,education,14.13,0.05,6.0,652,no,0
23,male,bachelor,74913.0,0,mortgage,11200.0,debtconsolidation,7.56,0.15,4.0,665,no,0
25,male,master,136599.0,4,mortgage,17961.0,venture,12.2,0.13,5.0,738,no,0
31,male,high school,124504.0,8,mortgage,14868.0,education,10.87,0.12,7.0,545,yes,0
26,male,bachelor,72324.0,1,rent,6000.0,personal,11.2,0.08,3.0,560,yes,0
29,male,master,152213.0,6,mortgage,6226.0,venture,9.69,0.04,8.0,669,yes,0
23,female,master,39446.0,0,mortgage,9542.0,education,13.03,0.24,4.0,702,yes,0
26,male,associate,133098.0,6,mortgage,8000.0,venture,14.3,0.06,2.0,684,yes,0
36,male,high school,78909.0,15,mortgage,15000.0,medical,10.67,0.19,17.0,558,yes,0
24,male,bachelor,55250.0,1,rent,9044.0,education,7.25,0.16,4.0,469,yes,0
24,male,bachelor,55051.0,5,rent,4000.0,personal,11.6,0.07,2.0,587,yes,0
24,male,associate,59819.0,0,mortgage,2416.0,homeimprovement,7.31,0.04,5.0,645,yes,0
23,male,associate,51298.0,3,rent,8400.0,medical,14.3,0.16,5.0,605,yes,0
24,female,associate,75392.0,4,rent,10000.0,education,13.7,0.13,3.0,607,yes,0
25,male,high school,52217.0,1,rent,12000.0,debtconsolidation,11.4,0.23,3.0,515,yes,0
24,male,master,72499.0,2,mortgage,3000.0,debtconsolidation,7.92,0.04,4.0,696,yes,0
25,male,master,65834.0,1,mortgage,10982.0,personal,5.64,0.17,3.0,586,yes,0
25,male,high school,72872.0,2,mortgage,7000.0,education,8.43,0.1,3.0,654,no,0
25,male,associate,54844.0,1,mortgage,10000.0,education,10.14,0.18,4.0,666,yes,0
23,male,bachelor,47040.0,0,rent,1000.0,education,11.49,0.02,3.0,681,no,0
35,female,associate,94498.0,11,mortgage,10000.0,debtconsolidation,7.35,0.11,8.0,670,yes,0
25,male,bachelor,241119.0,1,mortgage,12000.0,venture,12.68,0.05,2.0,643,yes,0
24,male,bachelor,93616.0,0,mortgage,3000.0,debtconsolidation,9.41,0.03,3.0,620,yes,0
39,male,bachelor,47070.0,16,rent,3000.0,debtconsolidation,11.07,0.06,16.0,611,yes,0
37,female,master,46631.0,16,rent,6000.0,personal,13.26,0.13,17.0,697,no,0
24,female,high school,48805.0,3,rent,7000.0,education,11.34,0.14,2.0,649,no,0
25,male,associate,120678.0,0,mortgage,7000.0,venture,6.73,0.06,3.0,629,yes,0
34,male,associate,151124.0,10,mortgage,20000.0,debtconsolidation,11.13,0.13,11.0,681,no,0
26,female,high school,93411.0,7,mortgage,22000.0,homeimprovement,7.09,0.24,4.0,611,yes,0
23,female,master,44248.0,1,mortgage,11068.0,education,6.89,0.25,3.0,664,no,0
28,male,high school,44019.0,1,own,3258.0,personal,8.08,0.07,5.0,615,yes,0
29,female,high school,91715.0,6,mortgage,13094.0,education,10.2,0.14,8.0,664,no,0
25,female,high school,36830.0,4,rent,1638.0,personal,14.97,0.04,4.0,536,yes,0
24,female,bachelor,107110.0,3,own,5000.0,education,13.48,0.05,4.0,610,yes,0
38,male,associate,61116.0,20,mortgage,10000.0,personal,11.01,0.16,15.0,651,no,0
30,female,high school,64393.0,6,rent,15000.0,personal,7.53,0.23,5.0,653,yes,0
38,female,master,63381.0,14,mortgage,14000.0,venture,11.19,0.22,12.0,679,no,0
24,male,high school,63328.0,1,rent,4800.0,education,10.43,0.08,2.0,634,yes,0
23,female,high school,29861.0,1,rent,5000.0,debtconsolidation,10.11,0.17,4.0,441,yes,0
25,female,associate,72809.0,6,rent,8400.0,venture,16.66,0.12,3.0,634,no,0
34,female,bachelor,82773.0,11,rent,14088.0,homeimprovement,13.4,0.17,11.0,656,yes,0
22,male,high school,48853.0,0,rent,6000.0,education,12.1,0.12,4.0,580,yes,0
22,male,bachelor,30930.0,0,own,5000.0,venture,6.03,0.16,3.0,645,no,0
28,male,associate,50186.0,7,rent,2000.0,venture,13.43,0.04,8.0,637,no,0
29,female,high school,108945.0,4,mortgage,4110.0,debtconsolidation,9.71,0.04,5.0,652,yes,0
32,male,bachelor,42374.0,8,rent,1908.0,medical,12.76,0.05,7.0,665,no,0
29,male,associate,73731.0,3,rent,8642.0,personal,8.29,0.12,7.0,669,no,0
30,male,high school,69542.0,9,mortgage,22612.0,personal,9.79,0.33,8.0,617,yes,0
30,male,bachelor,47592.0,6,rent,2314.0,debtconsolidation,8.91,0.05,8.0,540,yes,0
29,male,bachelor,26682.0,5,mortgage,1464.0,venture,11.04,0.05,7.0,678,no,0
26,female,associate,44028.0,1,mortgage,6000.0,medical,9.73,0.14,4.0,626,yes,0
23,male,bachelor,53717.0,0,rent,10000.0,personal,12.74,0.19,2.0,630,yes,0
26,female,high school,145127.0,1,mortgage,8000.0,education,10.55,0.06,3.0,674,yes,0
25,male,bachelor,138900.0,0,mortgage,5000.0,homeimprovement,10.74,0.04,3.0,566,yes,0
28,male,associate,58638.0,5,rent,14249.0,debtconsolidation,11.64,0.24,6.0,570,yes,0
24,male,high school,44169.0,1,mortgage,4000.0,medical,6.07,0.09,3.0,628,yes,0
30,female,master,145275.0,6,rent,12000.0,venture,11.0,0.08,6.0,558,yes,0
24,male,master,104383.0,1,mortgage,10000.0,venture,11.41,0.1,3.0,678,no,0
23,female,associate,84246.0,0,mortgage,4800.0,medical,10.75,0.06,2.0,652,yes,0
26,male,high school,38315.0,5,rent,6400.0,education,7.71,0.17,4.0,644,no,0
33,female,associate,77890.0,11,mortgage,15000.0,homeimprovement,10.27,0.19,8.0,640,yes,0
30,female,doctorate,150555.0,4,mortgage,8000.0,medical,8.07,0.05,9.0,716,no,0
27,female,bachelor,70734.0,5,rent,4654.0,education,12.55,0.07,9.0,641,yes,0
28,male,associate,150809.0,6,mortgage,15000.0,personal,12.69,0.1,5.0,638,yes,0
29,male,bachelor,147154.0,4,mortgage,11200.0,medical,6.7,0.08,8.0,650,yes,0
24,male,high school,121724.0,0,mortgage,6000.0,personal,5.93,0.05,4.0,638,yes,0
33,male,master,105433.0,5,mortgage,2429.0,education,7.83,0.02,5.0,631,no,0
22,male,bachelor,54892.0,0,mortgage,5000.0,education,7.26,0.09,4.0,609,yes,0
23,female,high school,104450.0,0,mortgage,16000.0,education,11.95,0.15,3.0,624,yes,0
29,male,master,137542.0,7,mortgage,25953.0,personal,8.61,0.19,6.0,658,no,0
31,male,bachelor,36711.0,7,rent,2943.0,homeimprovement,10.53,0.08,7.0,657,yes,0
25,male,high school,67297.0,4,mortgage,9943.0,homeimprovement,6.39,0.15,3.0,614,no,0
22,male,high school,42826.0,0,mortgage,3600.0,venture,11.8,0.08,3.0,659,no,0
23,female,high school,65968.0,0,mortgage,3000.0,debtconsolidation,11.01,0.05,4.0,663,no,0
37,female,associate,72907.0,14,rent,7000.0,medical,6.58,0.1,12.0,686,no,0
26,male,bachelor,69295.0,2,own,8000.0,homeimprovement,6.4,0.12,5.0,666,yes,0
35,female,associate,41829.0,10,rent,5881.0,venture,12.91,0.14,12.0,631,yes,0
28,male,associate,74248.0,3,mortgage,12000.0,personal,8.57,0.16,6.0,691,yes,0
29,male,bachelor,24972.0,7,rent,5500.0,education,12.69,0.22,6.0,684,no,0
31,male,associate,25743.0,8,own,7203.0,venture,11.46,0.28,6.0,566,yes,0
61,male,high school,102875.0,41,rent,9000.0,homeimprovement,10.0,0.09,22.0,605,no,0
25,female,master,96927.0,1,mortgage,18000.0,education,6.2,0.19,3.0,657,no,0
27,female,high school,97166.0,3,rent,4000.0,education,11.89,0.04,7.0,622,yes,0
27,female,associate,38214.0,6,rent,4000.0,medical,10.49,0.1,4.0,558,no,0
30,female,high school,78455.0,10,mortgage,15000.0,education,11.83,0.19,10.0,652,yes,0
30,female,high school,192742.0,6,rent,8204.0,education,12.28,0.04,7.0,565,yes,0
39,male,associate,72859.0,17,rent,3600.0,debtconsolidation,6.03,0.05,11.0,688,no,0
28,female,bachelor,77908.0,5,mortgage,7145.0,medical,8.52,0.09,9.0,693,yes,0
34,female,doctorate,70209.0,9,rent,6000.0,homeimprovement,10.14,0.09,7.0,667,yes,0
33,female,bachelor,130406.0,8,mortgage,7000.0,homeimprovement,9.34,0.05,11.0,575,yes,0
36,male,bachelor,70585.0,11,mortgage,15000.0,personal,10.57,0.21,11.0,661,yes,0
24,female,associate,73115.0,0,mortgage,4000.0,homeimprovement,14.02,0.05,2.0,541,yes,0
24,female,high school,33552.0,0,mortgage,7923.0,venture,9.36,0.24,4.0,608,yes,0
27,female,bachelor,123098.0,5,mortgage,10000.0,personal,8.43,0.08,3.0,675,yes,0
37,female,associate,84661.0,14,mortgage,8000.0,venture,9.72,0.09,9.0,668,yes,0
24,male,high school,57698.0,0,rent,10995.0,personal,10.64,0.19,4.0,560,yes,0
47,male,associate,1621992.0,27,mortgage,6835.0,medical,7.66,0.0,17.0,555,yes,0
34,female,high school,104165.0,13,mortgage,8449.0,medical,8.6,0.08,11.0,590,yes,0
40,male,bachelor,51337.0,20,rent,7000.0,debtconsolidation,13.56,0.14,14.0,724,no,0
32,male,associate,85193.0,8,rent,13000.0,personal,7.63,0.15,9.0,658,yes,0
23,male,bachelor,95036.0,0,rent,13952.0,venture,13.04,0.15,3.0,702,no,0
25,female,high school,104839.0,2,mortgage,16183.0,education,11.29,0.15,5.0,641,no,0
31,female,bachelor,163187.0,7,mortgage,3574.0,venture,13.13,0.02,9.0,553,yes,0
24,female,associate,106427.0,0,mortgage,6727.0,personal,11.43,0.06,4.0,575,yes,0
24,female,bachelor,59690.0,3,rent,10000.0,education,14.94,0.17,4.0,651,yes,0
24,female,bachelor,99234.0,1,rent,14484.0,education,7.89,0.15,3.0,559,yes,0
29,male,high school,51453.0,7,rent,11300.0,debtconsolidation,10.0,0.22,5.0,679,yes,0
24,male,high school,133247.0,2,mortgage,12000.0,medical,10.68,0.09,3.0,602,no,0
23,male,bachelor,60888.0,1,rent,7500.0,venture,9.33,0.12,4.0,633,yes,0
28,female,master,217215.0,6,mortgage,15081.0,homeimprovement,12.23,0.07,10.0,653,yes,0
24,male,high school,25489.0,3,rent,6033.0,education,15.84,0.24,5.0,523,yes,0
25,female,bachelor,116031.0,1,mortgage,20000.0,education,11.06,0.17,4.0,621,yes,0
34,female,bachelor,91099.0,10,mortgage,4000.0,medical,13.92,0.04,7.0,661,no,0
24,male,high school,50274.0,0,rent,6461.0,debtconsolidation,11.16,0.13,4.0,590,no,0
22,female,high school,61141.0,0,mortgage,10000.0,venture,9.88,0.16,4.0,572,yes,0
30,male,bachelor,83584.0,4,mortgage,20000.0,debtconsolidation,9.41,0.24,6.0,665,yes,0
26,male,bachelor,44213.0,6,rent,9000.0,personal,8.27,0.2,5.0,591,yes,0
30,male,master,54359.0,4,mortgage,6500.0,debtconsolidation,14.63,0.12,6.0,634,no,0
23,male,high school,55287.0,3,mortgage,14560.0,education,11.43,0.26,4.0,568,yes,0
28,female,associate,79434.0,7,rent,10000.0,debtconsolidation,10.85,0.13,6.0,562,yes,0
22,male,high school,31385.0,2,rent,7000.0,personal,6.98,0.22,3.0,676,yes,0
24,female,bachelor,102809.0,2,mortgage,7500.0,education,12.07,0.07,2.0,673,yes,0
39,female,bachelor,37058.0,16,rent,1500.0,debtconsolidation,13.21,0.04,13.0,704,no,0
28,male,high school,54832.0,6,mortgage,7316.0,debtconsolidation,7.44,0.13,9.0,662,yes,0
24,male,high school,33962.0,2,rent,7500.0,education,6.71,0.22,6.0,603,yes,0
25,male,high school,87246.0,4,mortgage,14000.0,medical,12.39,0.16,3.0,611,no,0
25,male,high school,96889.0,5,mortgage,3000.0,venture,6.02,0.03,3.0,572,yes,0
23,male,bachelor,147594.0,0,mortgage,6000.0,education,7.05,0.04,2.0,605,yes,0
24,female,bachelor,48820.0,0,rent,2000.0,personal,11.59,0.04,3.0,626,yes,0
24,female,associate,72191.0,2,rent,7434.0,education,7.0,0.1,2.0,573,yes,0
32,female,bachelor,217072.0,6,mortgage,12501.0,debtconsolidation,12.99,0.06,7.0,613,yes,0
28,male,associate,54796.0,4,mortgage,3000.0,medical,6.08,0.05,8.0,664,yes,0
29,male,master,83045.0,8,rent,18000.0,personal,10.58,0.22,9.0,660,yes,0
33,male,high school,37091.0,9,mortgage,5000.0,medical,8.34,0.13,9.0,667,no,0
28,female,associate,38494.0,5,rent,7500.0,medical,7.8,0.19,6.0,624,yes,0
41,male,high school,144972.0,17,mortgage,20000.0,education,10.26,0.14,11.0,579,yes,0
32,male,bachelor,87726.0,10,mortgage,24000.0,debtconsolidation,7.52,0.27,8.0,633,no,0
28,female,bachelor,122188.0,2,mortgage,11077.0,medical,8.13,0.09,6.0,585,yes,0
24,male,high school,49119.0,1,rent,5000.0,debtconsolidation,12.42,0.1,4.0,624,yes,0
27,female,bachelor,67171.0,2,rent,4000.0,education,9.18,0.06,9.0,669,no,0
27,male,associate,67015.0,5,rent,6000.0,debtconsolidation,10.69,0.09,5.0,689,no,0
35,male,master,79062.0,10,rent,6000.0,medical,7.21,0.08,10.0,723,yes,0
30,female,bachelor,66763.0,10,rent,10000.0,debtconsolidation,11.78,0.15,8.0,702,yes,0
30,female,master,39924.0,3,mortgage,3043.0,medical,14.36,0.08,6.0,554,yes,0
29,male,bachelor,38322.0,8,own,6000.0,education,10.93,0.16,7.0,606,no,0
